group,count,prediction_count,coverage,mae_keV_per_A,median_abs_keV_per_A,p95_abs_keV_per_A,p99_abs_keV_per_A,rmse_keV_per_A,mean_signed_keV_per_A,max_abs_keV_per_A,mae_total_keV,median_abs_total_keV,p95_abs_total_keV,rmse_total_keV,mae_total_MeV
HEAVY_100_TO_179,1342,1342,1.0,1.8193135615322977,0.5971944165812602,7.739931473014258,14.314381741465347,3.5333690032828122,0.3018276024998134,31.0,246.993208801008,84.0961017567015,999.255552632183,466.8162838728173,0.246993208801008
LIGHT_A_LT_40,303,267,0.8811881188118812,89.30596516243392,30.069006801779324,328.8661099999999,1051.1839499999967,195.31104858982187,18.193611474599592,1282.4164,1664.5632148510858,803.4736824904649,7014.174459999979,2857.6008443498704,1.6645632148510858
MEDIUM_40_TO_99,820,816,0.9951219512195122,10.584420672747996,4.3453353402865105,46.73914698073918,76.77027828240446,20.079630920314358,2.1498479568376694,156.27139999999963,675.154357160924,311.0303948736082,2999.7214694615204,1209.4762372272476,0.675154357160924
VERY_HEAVY_A_GE_180,1093,1089,0.9963403476669717,0.8920463292969801,0.4081710714081055,3.1995299340911503,5.602309289260122,1.576253443817202,0.16555519953536782,15.0,202.43623980405513,89.62612268115299,724.0658400001067,350.52816034150567,0.20243623980405515
